division,family,result,cpu_time,wallclock_time,nb,solver
QF_LIA,20220307-SMPT/FMS-PT-01000,sat,0.045813000000000006,0.0885628,6,24166
QF_LIA,20220307-SMPT/FMS-PT-01000,unsat,0.02913,0.0568389,4,24166
QF_LIA,20220307-SMPT/FMS-PT-02000,sat,0.097606,0.2281939,15,24166
QF_LIA,20220307-SMPT/FMS-PT-02000,unsat,0.012378,0.0260261,2,24166
QF_LIA,20220307-SMPT/FMS-PT-05000,sat,0.099158,0.217527,15,24166
QF_LIA,20220307-SMPT/FMS-PT-05000,unsat,0.006211,0.0148601,1,24166
QF_LIA,20220307-SMPT/FMS-PT-10000,sat,0.111755,0.2642929,16,24166
QF_LIA,20220307-SMPT/FMS-PT-10000,unsat,0.01269,0.032649899999999996,2,24166
QF_LIA,20220307-SMPT/FMS-PT-20000,sat,0.078418,0.1694632,12,24166
QF_LIA,20220307-SMPT/FMS-PT-20000,unsat,0.025471999999999998,0.0530762,4,24166
QF_LIA,20220307-SMPT/FMS-PT-50000,sat,0.07491199999999999,0.1712328,11,24166
QF_LIA,20220307-SMPT/FMS-PT-50000,unsat,0.01249,0.0257801,2,24166
QF_LIA,20220307-SMPT/FamilyReunion-PT-L00400M0040C020P020G001,sat,69.69,24.03875,15,24166
QF_LIA,20220307-SMPT/HouseConstruction-PT-00002,sat,0.142969,0.3095488,18,24166
QF_LIA,20220307-SMPT/HouseConstruction-PT-00002,unsat,0.013862,0.0331612,2,24166
QF_LIA,20220307-SMPT/HouseConstruction-PT-00005,sat,0.115051,0.27616620000000003,16,24166
QF_LIA,20220307-SMPT/HouseConstruction-PT-00005,unsat,0.006856,0.0138279,1,24166
QF_LIA,20220307-SMPT/HouseConstruction-PT-00010,sat,0.11372499999999999,0.2742777,15,24166
QF_LIA,20220307-SMPT/HouseConstruction-PT-00010,unsat,0.015209,0.0356848,2,24166
QF_LIA,20220307-SMPT/HouseConstruction-PT-00020,sat,0.083778,0.2061122,13,24166
QF_LIA,20220307-SMPT/HouseConstruction-PT-00020,unsat,0.006307,0.0178869,1,24166
QF_LIA,20220307-SMPT/HouseConstruction-PT-00050,sat,0.113538,0.2569009,16,24166
QF_LIA,20220307-SMPT/HouseConstruction-PT-00050,unsat,0.006716,0.0158011,1,24166
QF_LIA,20220307-SMPT/HouseConstruction-PT-00100,sat,0.096382,0.2254175,14,24166
QF_LIA,20220307-SMPT/HouseConstruction-PT-00100,unsat,0.0139,0.034155000000000005,2,24166
QF_LIA,20220307-SMPT/HouseConstruction-PT-00200,sat,0.078648,0.2176529,12,24166
QF_LIA,20220307-SMPT/HouseConstruction-PT-00200,unsat,0.024734,0.062481,4,24166
QF_LIA,20220307-SMPT/HouseConstruction-PT-00500,sat,0.059077,0.151229,9,24166
QF_LIA,20220307-SMPT/HouseConstruction-PT-00500,unsat,0.012512,0.0290208,2,24166
QF_LIA,20220307-SMPT/HouseConstruction-PT-01000,sat,0.093782,0.2213141,14,24166
QF_LIA,20220307-SMPT/HouseConstruction-PT-01000,unsat,0.012797,0.032378199999999996,2,24166
QF_LIA,20220307-SMPT/HouseConstruction-PT-02000,sat,0.105156,0.2332058,15,24166
QF_LIA,20220307-SMPT/HouseConstruction-PT-02000,unsat,0.008052,0.0167311,1,24166
QF_LIA,20220307-SMPT/HouseConstruction-PT-04000,sat,0.07129,0.1654331,10,24166
QF_LIA,20220307-SMPT/HouseConstruction-PT-04000,unsat,0.012831,0.026069099999999998,2,24166
QF_LIA,20220307-SMPT/HouseConstruction-PT-08000,sat,0.110336,0.2532183,15,24166
QF_LIA,20220307-SMPT/HouseConstruction-PT-08000,unsat,0.006485,0.0127951,1,24166
QF_LIA,20220307-SMPT/HouseConstruction-PT-16000,sat,0.112773,0.3136181,17,24166
QF_LIA,20220307-SMPT/HouseConstruction-PT-16000,unsat,0.023071,0.040874,3,24166
QF_LIA,20220307-SMPT/HouseConstruction-PT-32000,sat,0.120354,0.25853,17,24166
QF_LIA,20220307-SMPT/HouseConstruction-PT-32000,unsat,0.013482999999999998,0.0387481,2,24166
QF_LIA,20220307-SMPT/HypertorusGrid-PT-d2k1p8b00,sat,0.041403,0.081161,6,24166
QF_LIA,20220307-SMPT/HypertorusGrid-PT-d2k1p8b00,unsat,0.057790999999999995,0.12476609999999999,8,24166
QF_LIA,20220307-SMPT/IOTPpurchase-PT-C01M01P01D01,sat,0.077221,0.2046675,12,24166
QF_LIA,20220307-SMPT/IOTPpurchase-PT-C01M01P01D01,unsat,0.036022,0.0835176,5,24166
QF_LIA,20220307-SMPT/IOTPpurchase-PT-C03M03P03D03,sat,0.067207,0.17555110000000002,10,24166
QF_LIA,20220307-SMPT/IOTPpurchase-PT-C03M03P03D03,unsat,0.025673,0.08128,4,24166
QF_LIA,20220307-SMPT/IOTPpurchase-PT-C05M04P03D02,sat,0.0464,0.1413658,7,24166
QF_LIA,20220307-SMPT/IOTPpurchase-PT-C05M04P03D02,unsat,0.00649,0.01407,1,24166
QF_LIA,20220307-SMPT/IOTPpurchase-PT-C12M10P15D17,sat,0.090971,0.2211538,14,24166
QF_LIA,20220307-SMPT/IOTPpurchase-PT-C12M10P15D17,unsat,0.013203,0.0306521,2,24166
QF_LIA,20220307-SMPT/Kanban-PT-00005,sat,0.060624000000000004,0.1236668,9,24166
QF_LIA,20220307-SMPT/Kanban-PT-00005,unsat,0.04528,0.0962952,7,24166
QF_LIA,20220307-SMPT/Kanban-PT-00010,sat,0.065929,0.133399,10,24166
QF_LIA,20220307-SMPT/Kanban-PT-00010,unsat,0.018504,0.0370031,3,24166
QF_LIA,20220307-SMPT/Kanban-PT-00020,sat,0.094109,0.2265634,14,24166
QF_LIA,20220307-SMPT/Kanban-PT-00020,unsat,0.012896000000000001,0.0250949,2,24166
QF_LIA,20220307-SMPT/Kanban-PT-00050,sat,0.085906,0.207834,12,24166
QF_LIA,20220307-SMPT/Kanban-PT-00050,unsat,0.006169,0.0191051,1,24166
QF_LIA,20220307-SMPT/Kanban-PT-00100,sat,0.059025,0.186607,9,24166
QF_LIA,20220307-SMPT/Kanban-PT-00100,unsat,0.025564,0.0777721,4,24166
QF_LIA,20220307-SMPT/Kanban-PT-00200,sat,0.097279,0.27156,15,24166
QF_LIA,20220307-SMPT/Kanban-PT-00200,unsat,0.032147999999999996,0.0934499,5,24166
QF_LIA,20220307-SMPT/Kanban-PT-00500,sat,0.097574,0.25945819999999997,14,24166
QF_LIA,20220307-SMPT/Kanban-PT-00500,unsat,0.012449,0.0280651,2,24166
QF_LIA,20220307-SMPT/Kanban-PT-01000,sat,0.08441,0.1921377,13,24166
QF_LIA,20220307-SMPT/Kanban-PT-01000,unsat,0.012444,0.0295962,2,24166
QF_LIA,20220307-SMPT/Kanban-PT-02000,sat,0.076557,0.1563104,11,24166
QF_LIA,20220307-SMPT/Kanban-PT-02000,unsat,0.025016,0.050515,4,24166
QF_LIA,20220307-SMPT/Kanban-PT-05000,sat,0.089636,0.1864558,13,24166
QF_LIA,20220307-SMPT/Kanban-PT-05000,unsat,0.017151,0.030127099999999997,2,24166
QF_LIA,20220307-SMPT/Kanban-PT-10000,sat,0.10315200000000001,0.238468,15,24166
QF_LIA,20220307-SMPT/Kanban-PT-10000,unsat,0.026491,0.0698999,4,24166
QF_LIA,20220307-SMPT/Kanban-PT-20000,sat,0.077163,0.1666598,11,24166
QF_LIA,20220307-SMPT/Kanban-PT-20000,unsat,0.037986,0.09113370000000001,5,24166
QF_LIA,20220307-SMPT/Kanban-PT-50000,sat,0.105514,0.2702181,16,24166
QF_LIA,20220307-SMPT/Kanban-PT-50000,unsat,0.021846,0.06334290000000001,3,24166
QF_LIA,20220307-SMPT/MAPK-PT-00008,sat,0.070999,0.1683512,11,24166
QF_LIA,20220307-SMPT/MAPK-PT-00008,unsat,0.032041,0.068346,5,24166
QF_LIA,20220307-SMPT/MAPK-PT-00020,sat,0.089578,0.19756980000000002,13,24166
QF_LIA,20220307-SMPT/MAPK-PT-00020,unsat,0.027081,0.058848,4,24166
QF_LIA,20220307-SMPT/MAPK-PT-00040,sat,0.124747,0.3362809,17,24166
QF_LIA,20220307-SMPT/MAPK-PT-00040,unsat,0.013825,0.0326759,2,24166
QF_LIA,20220307-SMPT/MAPK-PT-00080,sat,0.092318,0.2602352,14,24166
QF_LIA,20220307-SMPT/MAPK-PT-00080,unsat,0.02105,0.0420687,3,24166
QF_LIA,20220307-SMPT/MAPK-PT-00160,sat,0.044305,0.0937699,6,24166
QF_LIA,20220307-SMPT/MAPK-PT-00160,unsat,0.007093,0.0275501,1,24166
QF_LIA,20220307-SMPT/MAPK-PT-00320,sat,0.065244,0.1793559,10,24166
QF_LIA,20220307-SMPT/MAPK-PT-00640,sat,0.119399,0.2725547,18,24166
QF_LIA,20220307-SMPT/MAPK-PT-00640,unsat,0.012986000000000001,0.033412,2,24166
QF_LIA,20220307-SMPT/MAPK-PT-01280,sat,0.075667,0.1669896,11,24166
QF_LIA,20220307-SMPT/MAPK-PT-01280,unsat,0.04172,0.093821,6,24166
QF_LIA,20220307-SMPT/MAPK-PT-02560,sat,0.083712,0.1922314,13,24166
QF_LIA,20220307-SMPT/MAPK-PT-02560,unsat,0.019197,0.0398829,2,24166
QF_LIA,20220307-SMPT/MAPK-PT-05120,sat,0.105491,0.2580067,16,24166
QF_LIA,20220307-SMPT/MAPK-PT-05120,unsat,0.020021999999999998,0.043383099999999994,3,24166
QF_LIA,20220307-SMPT/MAPK-PT-10240,sat,0.090063,0.2006873,13,24166
QF_LIA,20220307-SMPT/MAPK-PT-10240,unsat,0.019596000000000002,0.0479691,3,24166
QF_LIA,20220307-SMPT/NeighborGrid-PT-d2n3m1c12,sat,0.031829,0.0789449,5,24166
QF_LIA,20220307-SMPT/NeighborGrid-PT-d2n3m1c12,unsat,0.068984,0.1502625,10,24166
QF_LIA,20220307-SMPT/NeighborGrid-PT-d2n3m1t12,sat,0.032922,0.072164,5,24166
QF_LIA,20220307-SMPT/NeighborGrid-PT-d2n3m1t12,unsat,0.086857,0.18124099999999999,13,24166
QF_LIA,20220307-SMPT/NeighborGrid-PT-d3n3m1t11,sat,0.113069,0.2379995,17,24166
QF_LIA,20220307-SMPT/NeighborGrid-PT-d4n3m2c23,sat,0.094271,0.2499911,14,24166
QF_LIA,20220307-SMPT/NeighborGrid-PT-d5n4m1t35,sat,0.097942,0.405143,15,24166
QF_LIA,20220307-SMPT/Referendum-PT-0050,sat,0.046136,0.1260059,7,24166
QF_LIA,20220307-SMPT/Referendum-PT-0050,unsat,0.066099,0.1777685,10,24166
QF_LIA,20220307-SMPT/Referendum-PT-010,sat,0.014775,0.0282642,2,24166
QF_LIA,20220307-SMPT/Referendum-PT-010,unsat,0.093107,0.234513,14,24166
QF_LIA,20220307-SMPT/Referendum-PT-0100,sat,0.033008,0.10971,5,24166
QF_LIA,20220307-SMPT/Referendum-PT-0100,unsat,0.019802,0.0612482,3,24166
QF_LIA,20220307-SMPT/Referendum-PT-015,sat,0.018963,0.0663081,3,24166
QF_LIA,20220307-SMPT/Referendum-PT-015,unsat,0.084724,0.2114281,12,24166
QF_LIA,20220307-SMPT/Referendum-PT-020,sat,0.048113,0.1185322,7,24166
QF_LIA,20220307-SMPT/Referendum-PT-020,unsat,0.08518099999999999,0.212692,13,24166
QF_LIA,20220307-SMPT/Referendum-PT-0200,sat,0.053092,0.1771952,8,24166
QF_LIA,20220307-SMPT/Referendum-PT-0200,unsat,0.032961,0.115673,5,24166
QF_LIA,20220307-SMPT/Referendum-PT-0500,sat,0.065172,0.28499209999999997,10,24166
QF_LIA,20220307-SMPT/Referendum-PT-0500,unsat,0.045446,0.244284,7,24166
QF_LIA,20220307-SMPT/Referendum-PT-1000,sat,0.040243,0.2653318,6,24166
QF_LIA,20220307-SMPT/Referendum-PT-1000,unsat,0.03438,0.2004227,5,24166
QF_LIA,20220307-SMPT/RobotManipulation-PT-00001,sat,0.106833,0.2509927,16,24166
QF_LIA,20220307-SMPT/RobotManipulation-PT-00001,unsat,0.006478,0.0203159,1,24166
QF_LIA,20220307-SMPT/RobotManipulation-PT-00002,sat,0.091967,0.2321539,13,24166
QF_LIA,20220307-SMPT/RobotManipulation-PT-00005,sat,0.086168,0.20700659999999999,13,24166
QF_LIA,20220307-SMPT/RobotManipulation-PT-00005,unsat,0.031468,0.0785601,5,24166
QF_LIA,20220307-SMPT/RobotManipulation-PT-00010,sat,0.052841,0.112933,8,24166
QF_LIA,20220307-SMPT/RobotManipulation-PT-00010,unsat,0.034955,0.0710921,5,24166
QF_LIA,20220307-SMPT/RobotManipulation-PT-00020,sat,0.066279,0.1540138,10,24166
QF_LIA,20220307-SMPT/RobotManipulation-PT-00020,unsat,0.037892,0.0908591,6,24166
QF_LIA,20220307-SMPT/RobotManipulation-PT-00050,sat,0.096342,0.2124379,14,24166
QF_LIA,20220307-SMPT/RobotManipulation-PT-00050,unsat,0.037973,0.0820094,6,24166
QF_LIA,20220307-SMPT/RobotManipulation-PT-00100,sat,0.07806,0.16887370000000002,11,24166
QF_LIA,20220307-SMPT/RobotManipulation-PT-00100,unsat,0.033245000000000004,0.0732788,5,24166
QF_LIA,20220307-SMPT/RobotManipulation-PT-00200,sat,0.057692,0.1403432,9,24166
QF_LIA,20220307-SMPT/RobotManipulation-PT-00200,unsat,0.027639999999999998,0.0585978,4,24166
QF_LIA,20220307-SMPT/RobotManipulation-PT-00500,sat,0.054069,0.1199042,8,24166
QF_LIA,20220307-SMPT/RobotManipulation-PT-00500,unsat,0.039158,0.0960302,6,24166
QF_LIA,20220307-SMPT/RobotManipulation-PT-01000,sat,0.069798,0.17982499999999998,11,24166
QF_LIA,20220307-SMPT/RobotManipulation-PT-01000,unsat,0.019118,0.0405531,3,24166
QF_LIA,20220307-SMPT/RobotManipulation-PT-02000,sat,0.081577,0.1950971,12,24166
QF_LIA,20220307-SMPT/RobotManipulation-PT-02000,unsat,0.027903999999999998,0.053286599999999996,4,24166
QF_LIA,20220307-SMPT/RobotManipulation-PT-05000,sat,0.079505,0.1919033,12,24166
QF_LIA,20220307-SMPT/RobotManipulation-PT-05000,unsat,0.019110000000000002,0.0469238,3,24166
QF_LIA,20220307-SMPT/RobotManipulation-PT-10000,sat,0.059363,0.156737,9,24166
QF_LIA,20220307-SMPT/RobotManipulation-PT-10000,unsat,0.058848,0.1335531,9,24166
QF_LIA,20220307-SMPT/RwMutex-PT-r0010w0010,sat,0.074263,0.196072,11,24166
QF_LIA,20220307-SMPT/RwMutex-PT-r0010w0010,unsat,0.018958,0.0600939,3,24166
QF_LIA,20220307-SMPT/RwMutex-PT-r0010w0020,sat,0.053488999999999995,0.15551979999999999,8,24166
QF_LIA,20220307-SMPT/RwMutex-PT-r0010w0020,unsat,0.01337,0.038464,2,24166
QF_LIA,20220307-SMPT/RwMutex-PT-r0010w0050,sat,0.105748,0.3701809,16,24166
QF_LIA,20220307-SMPT/RwMutex-PT-r0010w0050,unsat,0.006249,0.02153,1,24166
QF_LIA,20220307-SMPT/RwMutex-PT-r0010w0100,sat,0.089448,0.436867,12,24166
QF_LIA,20220307-SMPT/RwMutex-PT-r0010w0100,unsat,0.019062,0.07764209999999999,3,24166
QF_LIA,20220307-SMPT/RwMutex-PT-r0010w0500,sat,0.092264,5.115881,14,24166
QF_LIA,20220307-SMPT/RwMutex-PT-r0010w0500,unsat,1.6005230000000001,1.499462,4,24166
QF_LIA,20220307-SMPT/RwMutex-PT-r0010w1000,unsat,33.397627,12.290332900000001,16,24166
QF_LIA,20220307-SMPT/RwMutex-PT-r0010w2000,unsat,151.093322,51.467002,12,24166
QF_LIA,20220307-SMPT/RwMutex-PT-r0020w0010,unsat,0.101145,0.2969389,15,24166
QF_LIA,20220307-SMPT/RwMutex-PT-r0100w0010,sat,0.052188,0.2054126,8,24166
QF_LIA,20220307-SMPT/RwMutex-PT-r0100w0010,unsat,0.032536,0.127248,5,24166
QF_LIA,20220307-SMPT/RwMutex-PT-r0500w0010,sat,0.059469,0.6752729,9,24166
QF_LIA,20220307-SMPT/RwMutex-PT-r0500w0010,unsat,0.032383,0.3349308,5,24166
QF_LIA,20220307-SMPT/RwMutex-PT-r1000w0010,sat,0.078478,1.587625,12,24166
QF_LIA,20220307-SMPT/RwMutex-PT-r1000w0010,unsat,0.019447,0.334514,3,24166
QF_LIA,20220307-SMPT/RwMutex-PT-r2000w0010,sat,0.098962,4.143188,15,24166
QF_LIA,20220307-SMPT/RwMutex-PT-r2000w0010,unsat,0.020513999999999998,0.616632,3,24166
QF_LIA,20220307-SMPT/SharedMemory-PT-000005,sat,0.112232,0.2999107,16,24166
QF_LIA,20220307-SMPT/SharedMemory-PT-000005,unsat,0.026951,0.07444100000000001,4,24166
QF_LIA,20220307-SMPT/SharedMemory-PT-000010,sat,0.020035999999999998,0.057658100000000004,3,24166
QF_LIA,20220307-SMPT/SharedMemory-PT-000010,unsat,0.059739,0.1998081,9,24166
QF_LIA,20220307-SMPT/SharedMemory-PT-000020,sat,0.019301,0.1648232,3,24166
QF_LIA,20220307-SMPT/SharedMemory-PT-000020,unsat,0.095882,0.6558625,14,24166
QF_LIA,20220307-SMPT/SharedMemory-PT-000050,sat,38.486404,13.734231,9,24166
QF_LIA,20220307-SMPT/SharedMemory-PT-000050,unsat,27.972987,10.4804121,11,24166
QF_LIA,20220307-SMPT/SharedMemory-PT-000100,sat,1185.6,396.07464,12,24166
QF_LIA,20220307-SMPT/SharedMemory-PT-000100,unsat,1160.6599999999999,387.5665,7,24166
QF_LIA,20220307-SMPT/SharedMemory-PT-000200,sat,545.79,182.06140000000002,2,24166
QF_LIA,20220307-SMPT/SharedMemory-PT-000200,starexec-unknown,6495.55,2167.619,9,24166
QF_LIA,20220307-SMPT/SharedMemory-PT-000200,unsat,3.43,1.24185,1,24166
QF_LIA,20220307-SMPT/SmallOperatingSystem-PT-MT0016DC0008,sat,0.033378,0.070866,5,24166
QF_LIA,20220307-SMPT/SmallOperatingSystem-PT-MT0016DC0008,unsat,0.058919,0.1342342,9,24166
QF_LIA,20220307-SMPT/SmallOperatingSystem-PT-MT0032DC0008,sat,0.038204,0.1006039,6,24166
QF_LIA,20220307-SMPT/SmallOperatingSystem-PT-MT0032DC0008,unsat,0.09195,0.1987476,14,24166
QF_LIA,20220307-SMPT/SmallOperatingSystem-PT-MT0032DC0016,sat,0.021325,0.0397041,3,24166
QF_LIA,20220307-SMPT/SmallOperatingSystem-PT-MT0032DC0016,unsat,0.062662,0.1593091,9,24166
QF_LIA,20220307-SMPT/SmallOperatingSystem-PT-MT0064DC0016,sat,0.048812,0.1188341,7,24166
QF_LIA,20220307-SMPT/SmallOperatingSystem-PT-MT0064DC0016,unsat,0.06776599999999999,0.1752333,10,24166
QF_LIA,20220307-SMPT/SmallOperatingSystem-PT-MT0064DC0032,sat,0.039165,0.0824141,5,24166
QF_LIA,20220307-SMPT/SmallOperatingSystem-PT-MT0064DC0032,unsat,0.064615,0.151044,9,24166
QF_LIA,20220307-SMPT/SmallOperatingSystem-PT-MT0128DC0032,sat,0.08255900000000001,0.1886071,12,24166
QF_LIA,20220307-SMPT/SmallOperatingSystem-PT-MT0128DC0032,unsat,0.006575,0.01865,1,24166
QF_LIA,20220307-SMPT/SmallOperatingSystem-PT-MT0128DC0064,sat,0.101144,0.2183058,15,24166
QF_LIA,20220307-SMPT/SmallOperatingSystem-PT-MT0128DC0064,unsat,0.031343,0.0664351,5,24166
QF_LIA,20220307-SMPT/SmallOperatingSystem-PT-MT0256DC0064,sat,0.072309,0.1613895,10,24166
QF_LIA,20220307-SMPT/SmallOperatingSystem-PT-MT0256DC0064,unsat,0.018806,0.0359051,3,24166
QF_LIA,20220307-SMPT/SmallOperatingSystem-PT-MT0256DC0128,sat,0.077242,0.1746244,12,24166
QF_LIA,20220307-SMPT/SmallOperatingSystem-PT-MT0256DC0128,unsat,0.033066,0.06512480000000001,5,24166
QF_LIA,20220307-SMPT/SmallOperatingSystem-PT-MT0512DC0128,sat,0.075241,0.1951468,11,24166
QF_LIA,20220307-SMPT/SmallOperatingSystem-PT-MT0512DC0128,unsat,0.024856,0.0676409,4,24166
QF_LIA,20220307-SMPT/SmallOperatingSystem-PT-MT0512DC0256,sat,0.068456,0.1733353,10,24166
QF_LIA,20220307-SMPT/SmallOperatingSystem-PT-MT0512DC0256,unsat,0.033037,0.0718211,5,24166
QF_LIA,20220307-SMPT/SmallOperatingSystem-PT-MT1024DC0256,sat,0.061582,0.1620908,9,24166
QF_LIA,20220307-SMPT/SmallOperatingSystem-PT-MT1024DC0256,unsat,0.060427,0.1150993,8,24166
QF_LIA,20220307-SMPT/SmallOperatingSystem-PT-MT1024DC0512,sat,0.034553,0.0748841,5,24166
QF_LIA,20220307-SMPT/SmallOperatingSystem-PT-MT1024DC0512,unsat,0.07294,0.15646680000000002,11,24166
QF_LIA,20220307-SMPT/SmallOperatingSystem-PT-MT2048DC0512,sat,0.064151,0.154207,10,24166
QF_LIA,20220307-SMPT/SmallOperatingSystem-PT-MT2048DC0512,unsat,0.04873,0.13685,7,24166
QF_LIA,20220307-SMPT/SmallOperatingSystem-PT-MT2048DC1024,sat,0.058659,0.1393751,9,24166
QF_LIA,20220307-SMPT/SmallOperatingSystem-PT-MT2048DC1024,unsat,0.043847,0.1084682,6,24166
QF_LIA,20220307-SMPT/SmallOperatingSystem-PT-MT4096DC1024,sat,0.094552,0.2545508,14,24166
QF_LIA,20220307-SMPT/SmallOperatingSystem-PT-MT4096DC1024,unsat,0.020131,0.0578021,3,24166
QF_LIA,20220307-SMPT/SmallOperatingSystem-PT-MT4096DC2048,sat,0.031908,0.0919888,5,24166
QF_LIA,20220307-SMPT/SmallOperatingSystem-PT-MT4096DC2048,unsat,0.020815,0.054118200000000005,3,24166
QF_LIA,20220307-SMPT/SmallOperatingSystem-PT-MT8192DC2048,sat,0.110552,0.2363961,15,24166
QF_LIA,20220307-SMPT/SmallOperatingSystem-PT-MT8192DC2048,unsat,0.012864,0.0299061,2,24166
QF_LIA,20220307-SMPT/SmallOperatingSystem-PT-MT8192DC4096,sat,0.067835,0.1490991,9,24166
QF_LIA,20220307-SMPT/SmallOperatingSystem-PT-MT8192DC4096,unsat,0.018862,0.0372271,3,24166
QF_LIA,20220307-SMPT/Sudoku-PT-AN01,sat,0.081353,0.1778052,12,24166
QF_LIA,20220307-SMPT/Sudoku-PT-AN01,unsat,0.012617,0.0277379,2,24166
QF_LIA,20220307-SMPT/Sudoku-PT-BN01,sat,0.07392,0.1501474,11,24166
QF_LIA,20220307-SMPT/Sudoku-PT-BN01,unsat,0.038666,0.100916,6,24166
QF_LIA,20220307-SMPT/SwimmingPool-PT-01,sat,0.116957,0.260567,18,24166
QF_LIA,20220307-SMPT/SwimmingPool-PT-01,unsat,0.038836999999999997,0.0901672,6,24166
QF_LIA,20220307-SMPT/SwimmingPool-PT-02,sat,0.059211,0.1424802,9,24166
QF_LIA,20220307-SMPT/SwimmingPool-PT-02,unsat,0.034114,0.0811799,5,24166
QF_LIA,20220307-SMPT/SwimmingPool-PT-03,sat,0.050775,0.1149569,8,24166
QF_LIA,20220307-SMPT/SwimmingPool-PT-03,unsat,0.031611,0.066861,5,24166
QF_LIA,20220307-SMPT/SwimmingPool-PT-04,sat,0.077341,0.2107249,12,24166
QF_LIA,20220307-SMPT/SwimmingPool-PT-04,unsat,0.03452,0.08332200000000001,5,24166
QF_LIA,20220307-SMPT/SwimmingPool-PT-05,sat,0.110626,0.23294399999999998,16,24166
QF_LIA,20220307-SMPT/SwimmingPool-PT-05,unsat,0.014953999999999999,0.028513000000000004,2,24166
QF_LIA,20220307-SMPT/SwimmingPool-PT-06,sat,0.070997,0.1502731,11,24166
QF_LIA,20220307-SMPT/SwimmingPool-PT-06,unsat,0.013469,0.0249932,2,24166
QF_LIA,20220307-SMPT/SwimmingPool-PT-07,sat,0.069705,0.1422926,10,24166
QF_LIA,20220307-SMPT/SwimmingPool-PT-08,sat,0.090565,0.2189767,14,24166
QF_LIA,20220307-SMPT/SwimmingPool-PT-08,unsat,0.01268,0.027684800000000002,2,24166
QF_LIA,20220307-SMPT/SwimmingPool-PT-09,sat,0.069835,0.1453009,11,24166
QF_LIA,20220307-SMPT/SwimmingPool-PT-09,unsat,0.04321,0.0940902,6,24166
QF_LIA,20220307-SMPT/SwimmingPool-PT-10,sat,0.09429,0.2257042,14,24166
QF_LIA,20220307-SMPT/SwimmingPool-PT-10,unsat,0.020954,0.0502403,3,24166
QF_LIA,Averest/parallel_prefix_sum,sat,0.025733,0.155677,4,24166
QF_LIA,Averest/parallel_prefix_sum,unsat,0.050265,0.30470010000000003,7,24166
QF_LIA,CAV_2009_benchmarks/coef-size/smt/size-10,sat,0.006244,0.016235,1,24166
QF_LIA,CAV_2009_benchmarks/coef-size/smt/size-10,unsat,0.007108,0.0638419,1,24166
QF_LIA,CAV_2009_benchmarks/coef-size/smt/size-100,sat,0.019379,0.0602068,3,24166
QF_LIA,CAV_2009_benchmarks/coef-size/smt/size-20,sat,0.012881,0.0361992,2,24166
QF_LIA,CAV_2009_benchmarks/coef-size/smt/size-30,sat,0.006803,0.016567,1,24166
QF_LIA,CAV_2009_benchmarks/coef-size/smt/size-40,sat,0.006596,0.0189579,1,24166
QF_LIA,CAV_2009_benchmarks/coef-size/smt/size-60,sat,0.022064,0.055081000000000005,3,24166
QF_LIA,CAV_2009_benchmarks/coef-size/smt/size-70,sat,0.024713,0.0686942,3,24166
QF_LIA,CAV_2009_benchmarks/coef-size/smt/size-80,sat,0.006989,0.0206421,1,24166
QF_LIA,CAV_2009_benchmarks/coef-size/smt/size-90,sat,0.019803,0.0723389,3,24166
QF_LIA,CAV_2009_benchmarks/smt/15-vars,sat,0.025308999999999998,0.0816338,3,24166
QF_LIA,CAV_2009_benchmarks/smt/20-vars,sat,0.11630800000000001,0.6291951,17,24166
QF_LIA,CAV_2009_benchmarks/smt/20-vars,unsat,0.031977,0.140829,5,24166
QF_LIA,CAV_2009_benchmarks/smt/25-vars,sat,0.145394,0.7938835,21,24166
QF_LIA,CAV_2009_benchmarks/smt/25-vars,unsat,0.025307,0.20417400000000002,4,24166
QF_LIA,CAV_2009_benchmarks/smt/30-vars,sat,0.182171,1.6220158,28,24166
QF_LIA,CAV_2009_benchmarks/smt/35-vars,sat,0.207102,1.3238142,32,24166
QF_LIA,CAV_2009_benchmarks/smt/40-vars,sat,0.169001,1.0447883,26,24166
QF_LIA,CAV_2009_benchmarks/smt/45-vars,sat,0.21838,1.3487413,33,24166
QF_LIA,CIRC/multiplier,sat,0.006729,0.029106,1,24166
QF_LIA,CIRC/multiplier,starexec-unknown,10794.5,3600.18,3,24166
QF_LIA,CIRC/multiplier,unsat,3133.414268,1045.167536,5,24166
QF_LIA,CIRC/simplebitadder,unsat,19.611472,8.269824,9,24166
QF_LIA,RTCL/b04_tf_15,sat,0.008159,0.0201181,1,24166
QF_LIA,RTCL/b04_tf_20,sat,0.006275,0.0179449,1,24166
QF_LIA,RWS,sat,1652.81907,551.741209,9,24166
QF_LIA,RWS,starexec-unknown,7197.280000000001,2400.17,2,24166
QF_LIA,arctic-matrix,sat,16983.046923,5667.4170730000005,30,24166
QF_LIA,arctic-matrix,starexec-unknown,50372.04,16801.2,14,24166
QF_LIA,bofill-scheduling/SMT_random_LIA,sat,8.418045,21.771889,80,24166
QF_LIA,bofill-scheduling/SMT_random_LIA,unsat,0.271413,1.3618847,41,24166
QF_LIA,bofill-scheduling/SMT_real_LIA,sat,177.057964,76.7273946,131,24166
QF_LIA,bofill-scheduling/SMT_real_LIA,unsat,0.509513,2.2506268,76,24166
QF_LIA,calypto,sat,0.01926,0.0667489,3,24166
QF_LIA,calypto,unsat,0.019321,0.3223578,3,24166
